TUMOURICDSITE3CODE,OPCSRESECTIONCODE
NON-KC_MELANOMA_INSITU,Y554
NON-KC_MELANOMA_INSITU,Y555
NON-KC_MELANOMA_INSITU,Y556
NON-KC_MELANOMA_INSITU,Y558
NON-KC_MELANOMA_INSITU,Y559
NON-KC_MELANOMA_INSITU,Y561
NON-KC_MELANOMA_INSITU,Y562
NON-KC_MELANOMA_INSITU,Y563
NON-KC_MELANOMA_INSITU,Y564
NON-KC_MELANOMA_INSITU,Y568
NON-KC_MELANOMA_INSITU,Y569
NON-KC_MELANOMA_INSITU,Y571
NON-KC_MELANOMA_INSITU,Y572
NON-KC_MELANOMA_INSITU,Y573
NON-KC_MELANOMA_INSITU,Y574
NON-KC_MELANOMA_INSITU,Y575
NON-KC_MELANOMA_INSITU,Y576
NON-KC_MELANOMA_INSITU,Y578
NON-KC_MELANOMA_INSITU,Y579
NON-KC_MELANOMA_INSITU,Y581
NON-KC_MELANOMA_INSITU,Y588
NON-KC_MELANOMA_INSITU,Y589
NON-KC_MELANOMA_INSITU,Y591
NON-KC_MELANOMA_INSITU,Y592
NON-KC_MELANOMA_INSITU,Y593
NON-KC_MELANOMA_INSITU,Y594
NON-KC_MELANOMA_INSITU,Y595
NON-KC_MELANOMA_INSITU,Y596
NON-KC_MELANOMA_INSITU,Y598
NON-KC_MELANOMA_INSITU,Y599
NON-KC_MELANOMA_INSITU,Y601
NON-KC_MELANOMA_INSITU,Y602
NON-KC_MELANOMA_INSITU,Y604
NON-KC_MELANOMA_INSITU,Y608
NON-KC_MELANOMA_INSITU,Y609
NON-KC_MELANOMA_INSITU,Y611
NON-KC_MELANOMA_INSITU,Y612
NON-KC_MELANOMA_INSITU,Y613
NON-KC_MELANOMA_INSITU,Y614
NON-KC_MELANOMA_INSITU,Y615
NON-KC_MELANOMA_INSITU,Y618
NON-KC_MELANOMA_INSITU,Y619
NON-KC_MELANOMA_INSITU,Y621
NON-KC_MELANOMA_INSITU,Y622
NON-KC_MELANOMA_INSITU,Y623
NON-KC_MELANOMA_INSITU,Y628
NON-KC_MELANOMA_INSITU,Y629
NON-KC_MELANOMA_INSITU,Y671
NON-KC_MELANOMA_INSITU,Y672
NON-KC_MELANOMA_INSITU,Y678
NON-KC_MELANOMA_INSITU,Y679
NON-KC_MELANOMA_INSITU,Y692
NON-KC_RARE,B279
NON-KC_RARE,B283
NON-KC_RARE,B284
NON-KC_RARE,C011
NON-KC_RARE,C012
NON-KC_RARE,C013
NON-KC_RARE,C018
NON-KC_RARE,C019
NON-KC_RARE,C021
NON-KC_RARE,C022
NON-KC_RARE,C028
NON-KC_RARE,C029
NON-KC_RARE,C101
NON-KC_RARE,C102
NON-KC_RARE,C103
NON-KC_RARE,C111
NON-KC_RARE,C115
NON-KC_RARE,C121
NON-KC_RARE,C126
NON-KC_RARE,C141
NON-KC_RARE,C142
NON-KC_RARE,C143
NON-KC_RARE,C144
NON-KC_RARE,C145
NON-KC_RARE,C148
NON-KC_RARE,C149
NON-KC_RARE,C162
NON-KC_RARE,C164
NON-KC_RARE,C168
NON-KC_RARE,C178
NON-KC_RARE,C179
NON-KC_RARE,D011
NON-KC_RARE,D012
NON-KC_RARE,D013
NON-KC_RARE,D018
NON-KC_RARE,D019
NON-KC_RARE,D021
NON-KC_RARE,D028
NON-KC_RARE,D031
NON-KC_RARE,D032
NON-KC_RARE,D063
NON-KC_RARE,D064
NON-KC_RARE,D065
NON-KC_RARE,D191
NON-KC_RARE,E011
NON-KC_RARE,E018
NON-KC_RARE,E019
NON-KC_RARE,E021
NON-KC_RARE,E022
NON-KC_RARE,E023
NON-KC_RARE,E024
NON-KC_RARE,E025
NON-KC_RARE,E026
NON-KC_RARE,E027
NON-KC_RARE,E028
NON-KC_RARE,E029
NON-KC_RARE,E032
NON-KC_RARE,E037
NON-KC_RARE,E091
NON-KC_RARE,E097
NON-KC_RARE,E661
NON-KC_RARE,F011
NON-KC_RARE,F018
NON-KC_RARE,F019
NON-KC_RARE,F021
NON-KC_RARE,F029
NON-KC_RARE,F041
NON-KC_RARE,F042
NON-KC_RARE,F048
NON-KC_RARE,F049
NON-KC_RARE,F052
NON-KC_RARE,F382
NON-KC_RARE,F402
NON-KC_RARE,F441
NON-KC_RARE,F442
NON-KC_RARE,F443
NON-KC_RARE,F444
NON-KC_RARE,F445
NON-KC_RARE,F448
NON-KC_RARE,F449
NON-KC_RARE,F451
NON-KC_RARE,F452
NON-KC_RARE,N011
NON-KC_RARE,N012
NON-KC_RARE,N036
NON-KC_RARE,N052
NON-KC_RARE,N063
NON-KC_RARE,N241
NON-KC_RARE,N243
NON-KC_RARE,N261
NON-KC_RARE,N262
NON-KC_RARE,N268
NON-KC_RARE,N269
NON-KC_RARE,N271
NON-KC_RARE,N287
NON-KC_RARE,N303
NON-KC_RARE,P011
NON-KC_RARE,P031
NON-KC_RARE,P033
NON-KC_RARE,P051
NON-KC_RARE,P052
NON-KC_RARE,P054
NON-KC_RARE,P058
NON-KC_RARE,P059
NON-KC_RARE,P065
NON-KC_RARE,P071
NON-KC_RARE,P078
NON-KC_RARE,P079
NON-KC_RARE,P111
NON-KC_RARE,P137
NON-KC_RARE,P151
NON-KC_RARE,P152
NON-KC_RARE,P201
NON-KC_RARE,S018
NON-KC_RARE,S019
NON-KC_RARE,S028
NON-KC_RARE,S029
NON-KC_RARE,S038
NON-KC_RARE,S039
NON-KC_RARE,S041
NON-KC_RARE,S042
NON-KC_RARE,S043
NON-KC_RARE,S048
NON-KC_RARE,S049
NON-KC_RARE,S051
NON-KC_RARE,S052
NON-KC_RARE,S053
NON-KC_RARE,S054
NON-KC_RARE,S055
NON-KC_RARE,S058
NON-KC_RARE,S059
NON-KC_RARE,S063
NON-KC_RARE,S064
NON-KC_RARE,S065
NON-KC_RARE,S066
NON-KC_RARE,S067
NON-KC_RARE,S068
NON-KC_RARE,S069
NON-KC_RARE,S171
NON-KC_RARE,S172
NON-KC_RARE,S173
NON-KC_RARE,S174
NON-KC_RARE,S175
NON-KC_RARE,S178
NON-KC_RARE,S179
NON-KC_RARE,S181
NON-KC_RARE,S182
NON-KC_RARE,S183
NON-KC_RARE,S184
NON-KC_RARE,S185
NON-KC_RARE,S188
NON-KC_RARE,S189
NON-KC_RARE,S191
NON-KC_RARE,S192
NON-KC_RARE,S198
NON-KC_RARE,S199
NON-KC_RARE,S201
NON-KC_RARE,S202
NON-KC_RARE,S203
NON-KC_RARE,S204
NON-KC_RARE,S205
NON-KC_RARE,S206
NON-KC_RARE,S207
NON-KC_RARE,S208
NON-KC_RARE,S209
NON-KC_RARE,S211
NON-KC_RARE,S212
NON-KC_RARE,S213
NON-KC_RARE,S214
NON-KC_RARE,S218
NON-KC_RARE,S219
NON-KC_RARE,S221
NON-KC_RARE,S222
NON-KC_RARE,S223
NON-KC_RARE,S224
NON-KC_RARE,S228
NON-KC_RARE,S229
NON-KC_RARE,S231
NON-KC_RARE,S232
NON-KC_RARE,S233
NON-KC_RARE,S234
NON-KC_RARE,S238
NON-KC_RARE,S239
NON-KC_RARE,S241
NON-KC_RARE,S242
NON-KC_RARE,S243
NON-KC_RARE,S248
NON-KC_RARE,S249
NON-KC_RARE,S251
NON-KC_RARE,S252
NON-KC_RARE,S253
NON-KC_RARE,S258
NON-KC_RARE,S259
NON-KC_RARE,S261
NON-KC_RARE,S262
NON-KC_RARE,S263
NON-KC_RARE,S264
NON-KC_RARE,S265
NON-KC_RARE,S268
NON-KC_RARE,S269
NON-KC_RARE,S271
NON-KC_RARE,S272
NON-KC_RARE,S273
NON-KC_RARE,S274
NON-KC_RARE,S275
NON-KC_RARE,S278
NON-KC_RARE,S279
NON-KC_RARE,S291
NON-KC_RARE,S292
NON-KC_RARE,S293
NON-KC_RARE,S294
NON-KC_RARE,S295
NON-KC_RARE,S298
NON-KC_RARE,S299
NON-KC_RARE,S302
NON-KC_RARE,S304
NON-KC_RARE,S314
NON-KC_RARE,S321
NON-KC_RARE,S322
NON-KC_RARE,S323
NON-KC_RARE,S324
NON-KC_RARE,S325
NON-KC_RARE,S328
NON-KC_RARE,S329
NON-KC_RARE,S338
NON-KC_RARE,S339
NON-KC_RARE,S341
NON-KC_RARE,S348
NON-KC_RARE,S349
NON-KC_RARE,S351
NON-KC_RARE,S352
NON-KC_RARE,S353
NON-KC_RARE,S358
NON-KC_RARE,S359
NON-KC_RARE,S361
NON-KC_RARE,S362
NON-KC_RARE,S363
NON-KC_RARE,S364
NON-KC_RARE,S365
NON-KC_RARE,S366
NON-KC_RARE,S368
NON-KC_RARE,S369
NON-KC_RARE,S371
NON-KC_RARE,S372
NON-KC_RARE,S373
NON-KC_RARE,S374
NON-KC_RARE,S378
NON-KC_RARE,S379
NON-KC_RARE,S391
NON-KC_RARE,S392
NON-KC_RARE,S398
NON-KC_RARE,S399
NON-KC_RARE,S641
NON-KC_RARE,T013
NON-KC_RARE,T313
NON-KC_RARE,T851
NON-KC_RARE,T852
NON-KC_RARE,T853
NON-KC_RARE,T854
NON-KC_RARE,T855
NON-KC_RARE,T856
NON-KC_RARE,T858
NON-KC_RARE,T859
NON-KC_RARE,T911
NON-KC_RARE,T962
NON-KC_RARE,X071
NON-KC_RARE,X072
NON-KC_RARE,X073
NON-KC_RARE,X074
NON-KC_RARE,X075
NON-KC_RARE,X078
NON-KC_RARE,X079
NON-KC_RARE,X081
NON-KC_RARE,X082
NON-KC_RARE,X083
NON-KC_RARE,X084
NON-KC_RARE,X088
NON-KC_RARE,X089
NON-KC_RARE,X091
NON-KC_RARE,X092
NON-KC_RARE,X093
NON-KC_RARE,X094
NON-KC_RARE,X095
NON-KC_RARE,X098
NON-KC_RARE,X099
NON-KC_RARE,X101
NON-KC_RARE,X102
NON-KC_RARE,X103
NON-KC_RARE,X104
NON-KC_RARE,X108
NON-KC_RARE,X109
NON-KC_RARE,X111
NON-KC_RARE,X112
NON-KC_RARE,X118
NON-KC_RARE,X119
NON-KC_RARE,X121
NON-KC_RARE,X122
NON-KC_RARE,X123
NON-KC_RARE,X124
NON-KC_RARE,X125
NON-KC_RARE,X128
NON-KC_RARE,X129
NON-KC_RARE,Y551
NON-KC_RARE,Y552
NON-KC_RARE,Y553
NON-KC_RARE,Y554
NON-KC_RARE,Y555
NON-KC_RARE,Y556
NON-KC_RARE,Y558
NON-KC_RARE,Y559
NON-KC_RARE,Y561
NON-KC_RARE,Y562
NON-KC_RARE,Y563
NON-KC_RARE,Y564
NON-KC_RARE,Y568
NON-KC_RARE,Y569
NON-KC_RARE,Y571
NON-KC_RARE,Y572
NON-KC_RARE,Y573
NON-KC_RARE,Y574
NON-KC_RARE,Y575
NON-KC_RARE,Y576
NON-KC_RARE,Y578
NON-KC_RARE,Y579
NON-KC_RARE,Y581
NON-KC_RARE,Y588
NON-KC_RARE,Y589
NON-KC_RARE,Y591
NON-KC_RARE,Y592
NON-KC_RARE,Y593
NON-KC_RARE,Y594
NON-KC_RARE,Y595
NON-KC_RARE,Y596
NON-KC_RARE,Y598
NON-KC_RARE,Y599
NON-KC_RARE,Y601
NON-KC_RARE,Y602
NON-KC_RARE,Y604
NON-KC_RARE,Y608
NON-KC_RARE,Y609
NON-KC_RARE,Y611
NON-KC_RARE,Y612
NON-KC_RARE,Y613
NON-KC_RARE,Y614
NON-KC_RARE,Y615
NON-KC_RARE,Y618
NON-KC_RARE,Y619
NON-KC_RARE,Y621
NON-KC_RARE,Y622
NON-KC_RARE,Y623
NON-KC_RARE,Y628
NON-KC_RARE,Y629
NON-KC_RARE,Y671
NON-KC_RARE,Y672
NON-KC_RARE,Y678
NON-KC_RARE,Y679
NON-KC_RARE,Y692
C52,P171
C52,P172
C52,P178
C52,P179
C52,P201
C52,Q071
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),A021
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),A444
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),B081
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),B083
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),C021
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),C121
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),C792
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),D021
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),E091
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),E142
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),E543
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),E544
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),E545
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),E552
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),F231
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),F341
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),F344
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),F348
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),F349
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),F441
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),F442
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),F443
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),F444
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),F451
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),F452
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),G448
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),G584
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),G601
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),G693
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),G694
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),G698
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),G699
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),G742
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),G743
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),G748
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),H071
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),H072
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),H073
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),H074
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),H151
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),H152
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),H333
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),H335
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),J486
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),J692
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),J699
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),K682
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),M021
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),M025
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),M132
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),M136
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),M421
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),M611
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),Q074
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),Q221
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),S065
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),T121
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),T122
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),T123
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),T124
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),T361
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),T371
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),T453
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),T454
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),T458
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),T461
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),T462
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),T851
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),T852
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),T853
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),T855
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),T856
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),T858
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),T861
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),T862
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),T865
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),T868
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),T968
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),V242
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),V254
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),V403
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),W341
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),W342
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),W343
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),W344
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),W345
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),W991
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),X334
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),X335
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),X336
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),Y022
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),Y052
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),Y222
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),Y462
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),Y468
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),Y472
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),Y475
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),Y478
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),Y479
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),Y744
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),Y751
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),Y752
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),Y753
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),Y761
Chronic lymphocytic leukaemia (CLL) or small lymphocytic lymphoma (SLL),Y762
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,A021
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,A444
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,B081
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,B083
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,C021
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,C121
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,C792
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,D021
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,E091
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,E142
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,E543
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,E544
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,E545
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,E552
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,F231
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,F341
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,F344
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,F348
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,F349
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,F441
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,F442
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,F443
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,F444
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,F451
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,F452
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,G448
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,G584
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,G601
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,G693
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,G694
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,G698
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,G699
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,G742
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,G743
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,G748
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,H071
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,H072
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,H073
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,H074
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,H151
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,H152
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,H333
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,H335
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,J486
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,J692
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,J699
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,K682
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,M021
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,M025
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,M132
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,M136
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,M421
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,M611
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,Q074
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,Q221
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,S065
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,T121
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,T122
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,T123
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,T124
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,T361
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,T371
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,T453
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,T454
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,T458
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,T461
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,T462
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,T851
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,T852
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,T853
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,T855
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,T856
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,T858
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,T861
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,T862
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,T865
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,T868
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,T968
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,V242
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,V254
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,V403
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,W341
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,W342
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,W343
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,W344
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,W345
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,W991
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,X334
Diffuse large B-cell lymphoma (DLBCL) and other high grade mature B-cell neoplasms,X335
